from	to
FN1	FOS
FN1	JUN
FOS	JUN
JUN	FOS
JUN	SP1
MAP3K7	FOS
MAP3K7	NFKB1
NFKB1	FOS
NFKB1	JUN
SMAD2	SP1
TGFB3	FN1
TGFB3	MAP3K7
TGFB3	SMAD2
FOS	PDGFB
JUN	PDGFB
NFKB1	PDGFB
SP1	PDGFB
