from	to
AR	ESR1
AR	JUN
ERBB2	ESR1
ERBB2	RELA
ESR1	AR
ESR1	JUN
JUN	ESR1
NRG1	AR
NRG1	ERBB2
NRG1	ESR1
NRG1	YY1
RELA	AR
RELA	JUN
YY1	JUN
AR	CXCL8
ESR1	CXCL8
JUN	CXCL8
RELA	CXCL8
