from	to
EPHB2	STAT1
MAPK1	EP300
MAPK1	HNF4A
MAPK1	PGR
MAPK1	STAT1
PGR	MAPK1
PRKAB1	EP300
PRKAB1	HNF4A
STAT1	MAPK1
VEGFA	EPHB2
VEGFA	MAPK1
VEGFA	PRKAB1
EP300	TNFSF11
HNF4A	TNFSF11
PGR	TNFSF11
STAT1	TNFSF11
