from	to
EP300	NFKB1
EP300	RELA
EP300	TP53
IL1A	IL1RAP
IL1A	MAPK1
IL1A	MAPKAPK2
IL1A	RELA
IL1RAP	NFKB1
IL1RAP	RELA
MAPK1	EP300
MAPK1	MAPKAPK2
MAPK1	NFKB1
MAPK1	RELA
MAPK1	TP53
MAPKAPK2	TP53
NFKB1	RELA
NFKB1	TP53
RELA	NFKB1
TP53	EP300
TP53	NFKB1
TP53	RELA
EP300	IL1B
NFKB1	IL1B
RELA	IL1B
TP53	IL1B
