from	to
AR	ESR1
ESR1	AR
ESR1	FOXA1
ESR1	IGF1R
FOXA1	AR
IGF1R	ESR1
IGF1R	INSR
INS	FOXA1
INS	IGF1R
INS	INSR
INSR	IGF1R
INSR	TP53
TP53	AR
TP53	ESR1
TP53	IGF1R
AR	LIF
ESR1	LIF
TP53	LIF
