from	to
B2M	JUN
EP300	JUN
EP300	NFKB1
IFNG	B2M
IFNG	EP300
IFNG	NFKB1
IFNG	STAT1
NFKB1	JUN
EP300	IFNB1
JUN	IFNB1
NFKB1	IFNB1
STAT1	IFNB1
