from	to
CIITA	TAF1
EDN1	MAPK1
EDN1	SP1
EP300	EDN1
EP300	JUN
EP300	SP1
JUN	EDN1
JUN	MAPK1
JUN	SP1
MAPK1	CIITA
MAPK1	EP300
MAPK1	JUN
MAPK1	SP1
OSM	EDN1
OSM	MAPK1
TAF1	JUN
EP300	IL7
JUN	IL7
SP1	IL7
TAF1	IL7
