from	to
E2F5	MYC
JUN	MYC
JUN	SMAD3
JUN	SMAD4
MSTN	SMAD3
MYC	SMAD3
SMAD3	E2F5
SMAD3	JUN
SMAD3	SMAD4
SMAD4	E2F5
SMAD4	JUN
SMAD4	MYC
SMAD4	SMAD3
JUN	TGFB1
MYC	TGFB1
SMAD3	TGFB1
SMAD4	TGFB1
