from	to
JUN	SP1
MAPK8	JUN
MAPK8	RUNX2
MAPK8	SP1
RUNX2	JUN
SMAD1	RUNX2
TNFRSF1A	TNIK
TNFSF12	MAPK8
TNFSF12	TNFRSF1A
TNIK	SMAD1
JUN	SPP1
RUNX2	SPP1
SMAD1	SPP1
SP1	SPP1
