from	to
BRMS1	EP300
EP300	MYC
EP300	NFKB1
EP300	STAT3
MYC	NFKB1
NFKB1	MYC
STAT3	MYC
TNF	BRMS1
TNF	NFKB1
TNF	STAT3
TNF	TNIK
TNIK	MYC
EP300	CXCL2
MYC	CXCL2
NFKB1	CXCL2
STAT3	CXCL2
