from	to
BMP4	MAP3K7
BMP4	TP53
MAP3K7	NFKB1
MAP3K7	RELA
NFKB1	RELA
NFKB1	TP53
RELA	AR
RELA	NFKB1
TP53	AR
TP53	NFKB1
TP53	RELA
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
