from	to
IL10	IL1A
IL10	NFKB1
IL10	PIK3CA
IL10	STAT1
IL1A	RELA
NFKB1	RELA
PIK3CA	CREB1
PIK3CA	NFKB1
PIK3CA	RELA
RELA	NFKB1
STAT1	RELA
CREB1	IFNG
NFKB1	IFNG
RELA	IFNG
STAT1	IFNG
