from	to
EDN1	IL6
EDN1	MAPK1
EDN1	SP1
IL6	POU2F1
JUN	EDN1
JUN	IL6
JUN	MAPK1
JUN	SP1
MAPK1	JUN
MAPK1	SMAD1
MAPK1	SP1
OSM	EDN1
OSM	IL6
OSM	MAPK1
JUN	SPP1
POU2F1	SPP1
SMAD1	SPP1
SP1	SPP1
