from	to
HMGB1	IKBKG
HMGB1	NFKB1
HMGB1	TLR4
HMGB1	TLR9
IKBKG	IRF7
IKBKG	NFKB1
IKBKG	RELA
NFKB1	IKBKG
NFKB1	RELA
RELA	NFKB1
STAT1	RELA
TLR4	IKBKG
TLR4	NFKB1
TLR4	RELA
TLR4	STAT1
TLR9	STAT1
IRF7	CXCL10
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
