from	to
EP300	JUN
EP300	RELA
HDAC3	EP300
HDAC3	RELA
MAPK8	HNF4A
MAPK8	JUN
MAPK8	RELA
RELA	JUN
TNFRSF1A	HDAC3
TNFRSF1A	RELA
TNFSF12	MAPK8
TNFSF12	TNFRSF1A
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
RELA	CCL20
