from	to
BMP6	BMPR1A
BMP6	BMPR2
BMP6	ESR1
BMPR1A	BMPR2
BMPR1A	PRKACB
BMPR2	BMPR1A
BMPR2	NLK
BMPR2	TOPBP1
E2F1	TOPBP1
E2F1	TP53
EP300	E2F1
EP300	ESR1
EP300	JUN
EP300	TP53
ESR1	JUN
JUN	ESR1
JUN	TP53
NLK	ESR1
NLK	TP53
PRKACB	EP300
PRKACB	TP53
TOPBP1	E2F1
TOPBP1	TP53
TP53	E2F1
TP53	EP300
TP53	ESR1
E2F1	IL1B
EP300	IL1B
JUN	IL1B
TP53	IL1B
