from	to
NFKB1	RELA
PIM1	AR
PIM1	RELA
RELA	AR
RELA	NFKB1
TNF	NFKB1
TNF	PIM1
TNF	RELA
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
