from	to
EP300	JUN
EP300	NFKB1
EP300	RELA
HDAC3	EP300
HDAC3	NFKB1
HDAC3	RELA
MAPK8	JUN
MAPK8	RELA
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
TNFRSF1A	HDAC3
TNFRSF1A	NFKB1
TNFRSF1A	RELA
TNFRSF8	NFKB1
TNFSF12	MAPK8
TNFSF12	TNFRSF1A
TNFSF12	TNFRSF8
EP300	CSF2
JUN	CSF2
NFKB1	CSF2
RELA	CSF2
