from	to
EGF	AR
EGF	NFKB1
EGF	NSD1
EGF	PPP2CA
NFKB1	RELA
NSD1	AR
NSD1	RELA
PPP2CA	AR
PPP2CA	RELA
PPP2CA	SP1
RELA	AR
RELA	NFKB1
RELA	SP1
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
