from	to
EGFR	NFKB1
EGFR	RELA
EGFR	STAT1
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
SDC2	JUN
SDC2	STAT1
STAT1	RELA
SUCLA2	NFKB1
TGFB1	EGFR
TGFB1	SDC2
TGFB1	SUCLA2
JUN	IL12A
NFKB1	IL12A
RELA	IL12A
STAT1	IL12A
