from	to
ATF2	IL2
CSF2	IL1B
CSF2	IL2
CSF2	PIK3CG
CSF2	PRKACA
E2F1	AR
E2F1	MYC
IL1B	ATF2
IL1B	IL2
IL2	IL1B
IL2	MYC
IL2	PIK3CG
MYC	E2F1
PIK3CG	AR
PRKACA	ATF2
PRKACA	E2F1
PRKACA	PIK3CG
AR	TGFB2
ATF2	TGFB2
E2F1	TGFB2
MYC	TGFB2
