from	to
CSF2	NFKB1
IL3	CSF2
IL3	PIK3CA
IL3	PIM1
NFKB1	CSF2
NFKB1	RELA
PIK3CA	NFKB1
PIK3CA	RELA
PIK3CA	SP1
PIM1	AR
PIM1	RELA
RELA	AR
RELA	CSF2
RELA	NFKB1
RELA	SP1
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
