from	to
EP300	TP53
IFNG	EP300
IFNG	PRKAB1
IFNG	STAT1
IFNG	TP53
PRKAB1	EP300
PRKAB1	HNF4A
TP53	EP300
TP53	PRKAB1
EP300	CX3CL1
HNF4A	CX3CL1
STAT1	CX3CL1
TP53	CX3CL1
