from	to
JUN	MYC
LCK	JUN
LCK	MYC
LCK	SRC
LYN	JUN
LYN	LCK
LYN	SRC
PDGFD	LCK
PDGFD	LYN
PDGFD	SRC
SMARCB1	MYC
SMARCB1	TAF1
SRC	HNF4A
SRC	JUN
SRC	LCK
SRC	LYN
SRC	SMARCB1
TAF1	JUN
HNF4A	IL1RN
JUN	IL1RN
MYC	IL1RN
TAF1	IL1RN
