from	to
EGFR	NFKB1
EGFR	PDK1
EGFR	RELA
EP300	JUN
EP300	MYC
EP300	NFKB1
EP300	RELA
IL1RAP	NFKB1
IL1RAP	RELA
IL33	EGFR
IL33	IL1RAP
IL33	JUN
JUN	MYC
MYC	NFKB1
NFKB1	JUN
NFKB1	MYC
NFKB1	RELA
PDK1	EP300
PDK1	MYC
RELA	JUN
RELA	MYC
RELA	NFKB1
EP300	CSF1
MYC	CSF1
NFKB1	CSF1
RELA	CSF1
