from	to
AR	ESR1
ESR1	AR
IL1B	ESR1
IL1B	NR2C2
IL1B	PLA2G6
NR2C2	AR
NR2C2	ESR1
PLA2G6	TP53
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
