from	to
JUN	TP53
MAPK8	JUN
MAPK8	RELA
MAPK8	TP53
NFKB1	JUN
NFKB1	RELA
NFKB1	TP53
NFKB1	TRAF2
RELA	JUN
RELA	NFKB1
RELA	TRAF2
TNFRSF1A	NFKB1
TNFRSF1A	RELA
TNFRSF1A	TRAF2
TNFRSF8	NFKB1
TNFSF12	MAPK8
TNFSF12	TNFRSF1A
TNFSF12	TNFRSF8
TNFSF12	TRAF2
TP53	NFKB1
TP53	RELA
TRAF2	MAPK8
TRAF2	NFKB1
TRAF2	RELA
TRAF2	TP53
JUN	IL1B
NFKB1	IL1B
RELA	IL1B
TP53	IL1B
