from	to
CSF3	IL10
CSF3	TFRC
CSF3	TNF
IL10	NFKB1
IL10	TFRC
NFKB1	RELA
NFKB1	TNF
RELA	NFKB1
RELA	TNF
TFRC	ESR1
TNF	IL10
TNF	NFKB1
TNF	RELA
ESR1	CCL11
NFKB1	CCL11
RELA	CCL11
