from	to
CCNB1	ESPL1
E2F4	CCNB1
ESPL1	RAD21
HMGB1	MOK
HMGB1	SRC
MOK	CCNB1
SRC	AR
SRC	E2F4
AR	FGF1
E2F4	FGF1
RAD21	FGF1
