from	to
EDN1	MAPK14
EDN1	SP1
EP300	EDN1
EP300	SP1
HGF	EDN1
HGF	INSR
HGF	MAPK14
HGF	PAK1
INSR	EP300
MAPK14	EP300
MAPK14	HNF4A
MAPK14	MAX
MAPK14	PAK1
MAPK14	SP1
PAK1	MAPK14
PAK1	MAX
EP300	EPO
HNF4A	EPO
MAX	EPO
SP1	EPO
