from	to
AR	NR3C1
AR	STAT3
FOSB	AR
IL2	FOSB
IL2	SGK1
IL2	STAT3
NR3C1	AR
NR3C1	SGK1
SGK1	NR3C1
STAT3	AR
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
