from	to
FOSB	AR
IL17A	FOSB
IL17A	NFKB1
IL17A	RELA
NFKB1	RELA
RELA	AR
RELA	NFKB1
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
