from	to
ESR1	JUN
IL1RAP	NFKB1
IL1RAP	RELA
IL33	IL1RAP
IL33	JUN
JUN	ESR1
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
ESR1	CCL11
NFKB1	CCL11
RELA	CCL11
