from	to
AR	JUN
EP300	AR
EP300	JUN
EP300	YY1
NRG1	AR
NRG1	PRKACA
NRG1	YY1
PRKACA	EP300
PRKACA	HNF4A
YY1	JUN
AR	CCL20
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
