from	to
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
STAT1	RELA
TNF	JUN
TNF	NFKB1
TNF	RELA
TNF	STAT1
JUN	IFNG
NFKB1	IFNG
RELA	IFNG
STAT1	IFNG
