from	to
MAP3K7	E2F1
SMAD2	SP1
SMAD2	TGFBR2
SP1	E2F1
TGFB3	MAP3K7
TGFB3	SMAD2
TGFB3	TGFBR2
TGFBR2	MAP3K7
TGFBR2	SMAD2
TGFBR2	TRIM24
TRIM24	ESR2
E2F1	PDGFA
ESR2	PDGFA
SP1	PDGFA
