from	to
ANGPT1	NFKB1
ANGPT1	RELA
EDN1	AR
EDN1	NFKB1
EDN1	SP1
NFKB1	RELA
RELA	AR
RELA	NFKB1
RELA	SP1
VEGFA	ANGPT1
VEGFA	EDN1
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
