from	to
ABL1	HDAC2
ABL1	JUN
ABL1	STAT1
CD8B	JUN
CIITA	HLA-E
CIITA	TAF1
EP300	ABL1
EP300	JUN
HDAC2	CIITA
HLA-E	CD8B
HLA-E	STAT1
IFNA1	ABL1
IFNA1	CIITA
IFNA1	HLA-E
IFNA1	STAT1
IFNL1	HLA-E
IFNL1	IFNA1
IFNL1	STAT1
JUN	IFNA1
JUN	MAPK1
MAPK1	CIITA
MAPK1	EP300
MAPK1	JUN
MAPK1	STAT1
STAT1	MAPK1
TAF1	JUN
EP300	IL7
HDAC2	IL7
JUN	IL7
TAF1	IL7
