from	to
IGF1R	NFATC1
LYN	JUN
LYN	NFKB1
LYN	PAG1
LYN	STAT1
NFKB1	JUN
PAG1	JUN
PDGFB	IGF1R
PDGFB	LYN
PDGFB	PAG1
PDGFB	STAT1
JUN	CXCL8
NFATC1	CXCL8
NFKB1	CXCL8
STAT1	CXCL8
