from	to
FER	AR
LYN	FER
LYN	NFKB1
NFKB1	RELA
PDGFD	FER
PDGFD	LYN
PDGFD	YES1
RELA	AR
RELA	NFKB1
YES1	FER
YES1	RELA
AR	IL18
NFKB1	IL18
RELA	IL18
