from	to
AR	STAT1
MAP3K14	MAP3K7
MAP3K14	RELB
MAP3K7	E2F4
MAP3K7	MAP3K14
MAP3K7	PIM1
PIM1	AR
STAT1	PIM1
TNF	MAP3K14
TNF	MAP3K7
TNF	PIM1
TNF	STAT1
AR	IL15
E2F4	IL15
RELB	IL15
STAT1	IL15
