from	to
AR	STAT1
FER	AR
FER	PRKCD
FOS	TP53
LYN	FER
LYN	FOS
LYN	PRKCD
LYN	STAT1
PDGFD	FER
PDGFD	LYN
PDGFD	PRKCD
PDGFD	STAT1
PRKCD	LYN
PRKCD	STAT1
PRKCD	TP53
TP53	AR
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
