from	to
IL4	JUN
IL4	MAPK14
IL4	NFKB1
MAPK14	HNF4A
MAPK14	JUN
MAPK14	JUNB
MAPK14	NFKB1
NFKB1	JUN
HNF4A	IL1RN
JUN	IL1RN
JUNB	IL1RN
NFKB1	IL1RN
