from	to
CASP10	NFKB1
CASP10	RIPK1
MAP3K1	MAPK1
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
MAPK1	MAP3K1
MAPK1	NFKB1
MAPK1	RELA
MAPK1	SP1
MAPK1	SP3
NFKB1	RELA
RELA	NFKB1
RELA	SP1
RIPK1	CASP10
RIPK1	MAP3K1
RIPK1	NFKB1
RIPK1	RELA
SP3	SP1
TNFSF10	CASP10
TNFSF10	MAP3K1
TNFSF10	MAPK1
TNFSF10	RIPK1
NFKB1	TNF
RELA	TNF
SP1	TNF
SP3	TNF
