from	to
AR	ESR1
ESR1	AR
HIF1A	TP53
IL1B	ESR1
IL4	AR
IL4	HIF1A
IL4	IL1B
TP53	AR
TP53	ESR1
TP53	HIF1A
AR	LIF
ESR1	LIF
TP53	LIF
