from	to
FOSB	AR
IL10	FOSB
IL10	IL1A
IL10	NFKB1
IL1A	RELA
NFKB1	RELA
RELA	AR
RELA	NFKB1
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
