from	to
ACVR2B	PRKCB
ACVR2B	SMAD3
AR	ESR1
ESR1	AR
MSTN	ACVR2B
MSTN	SMAD3
PRKCB	TP53
SMAD3	AR
SMAD3	ESR1
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
