from	to
ACVR2B	SMAD3
AR	ESR1
BMP6	ACVR2B
BMP6	ESR1
ESR1	AR
SMAD3	AR
SMAD3	ESR1
SMAD3	FOXP3
AR	CXCL13
FOXP3	CXCL13
