from	to
EP300	HIF1A
EP300	SP1
FGF2	HIF1A
FGF2	STK11
HDLBP	CTCF
IL1B	FGF2
IL1B	PRKCA
IL1B	PTEN
IL1B	STK11
PRKCA	EP300
PRKCA	FGF2
PRKCA	PTEN
PRKCA	STK11
PTEN	SP1
STK11	HDLBP
STK11	PTEN
CTCF	MIF
EP300	MIF
HIF1A	MIF
SP1	MIF
