from	to
FGF1	JUN
IL6	FGF1
IL6	PIAS1
IL6	SGK1
IL6	TWIST1
JUN	MYC
JUN	SP1
JUN	TP53
MYC	PIAS1
MYC	SP1
MYC	TP53
PIAS1	MYC
PIAS1	TP53
SGK1	SP1
SP1	MYC
TWIST1	TP53
JUN	TGFB1
MYC	TGFB1
SP1	TGFB1
TP53	TGFB1
