from	to
FGF2	FOS
FGF2	HIF1A
FGF2	STAT1
FGF2	TP53
FOS	IL12B
FOS	TP53
HIF1A	TP53
IL12B	FOS
IL12B	STAT1
IL1B	FGF2
IL1B	IL12B
IL1B	PLA2G6
IL1B	STAT1
PLA2G6	TP53
STAT1	HIF1A
TP53	HIF1A
FOS	FGF2
HIF1A	FGF2
STAT1	FGF2
TP53	FGF2
