from	to
CSF1	CSF1R
CSF1	GSK3B
CSF1	TNF
CSF1R	ETS1
ETS1	CSF1R
GDF15	EGR1
GSK3B	ETS1
GSK3B	RUNX1
GSK3B	SP1
RUNX1	CSF1R
SP1	GDF15
SP1	TNF
TNF	GDF15
EGR1	IL3
ETS1	IL3
RUNX1	IL3
SP1	IL3
