from	to
EP300	JUN
EP300	TP53
JUN	TP53
LYN	JUN
LYN	PRKCD
LYN	STAT1
PDGFD	LYN
PDGFD	PRKCD
PDGFD	STAT1
PRKCD	EP300
PRKCD	LYN
PRKCD	STAT1
PRKCD	TP53
TP53	EP300
EP300	IL1B
JUN	IL1B
STAT1	IL1B
TP53	IL1B
