from	to
EGR1	TP53
EP300	JUN
EP300	TP53
HGF	EGR1
HGF	SDC2
JUN	EGR1
JUN	TP53
SDC2	JUN
TGFB1	EP300
TGFB1	HGF
TGFB1	SDC2
TGFB1	TP53
TP53	EP300
TP53	HGF
EGR1	IL1B
EP300	IL1B
JUN	IL1B
TP53	IL1B
