from	to
AR	ESR1
CCND1	E2F1
CCND1	ESR1
E2F1	AR
E2F1	CCND1
ESR1	AR
ESR1	CCND1
ESR1	ESR2
ESR2	CCND1
ESR2	ESR1
ESR2	HIF1A
HIF1A	ESR2
IL1B	ESR1
IL4	AR
IL4	CCND1
IL4	HIF1A
IL4	IL1B
AR	EGF
E2F1	EGF
ESR1	EGF
ESR2	EGF
