from	to
AKT1	EGFR
AKT1	ESR2
AKT1	SP1
EGFR	AKT1
EGFR	E2F1
LCK	AKT1
LCK	EGFR
LCK	ESR2
PDGFD	AKT1
PDGFD	EGFR
PDGFD	LCK
SP1	E2F1
E2F1	PDGFA
ESR2	PDGFA
SP1	PDGFA
