from	to
AKT1	ETS1
AKT1	SP1
NCK2	PAK4
PAK4	RUNX1
PDGFD	AKT1
PDGFD	NCK2
PDGFD	YES1
YES1	ETS1
YES1	NCK2
YES1	PAK4
ETS1	IL3
RUNX1	IL3
SP1	IL3
