from	to
AGER	GSK3B
AGER	MAPK7
AGER	MYC
CEBPB	MYC
CTCF	MYC
GSK3B	CEBPB
GSK3B	FOXP3
GSK3B	MYC
HMGB1	AGER
HMGB1	MOK
MAPK7	CEBPB
MAPK7	GSK3B
MAPK7	MYC
MOK	MYC
MYC	CTCF
MYC	GSK3B
CEBPB	CCL1
CTCF	CCL1
FOXP3	CCL1
