from	to
EPO	GATA1
GATA3	IL4
IL3	EPO
IL3	IL4
IL3	PIM1
IL3	PRKACA
IL4	AR
IL4	ETS1
IL4	GATA1
PIM1	AR
PRKACA	GATA3
PRKACA	PIM1
AR	PF4
ETS1	PF4
GATA1	PF4
GATA3	PF4
