from	to
CCK	NFKB1
CCK	PAK2
FGF2	CCK
FGF2	FGFR4
FGF2	PAK2
FGFR4	RELA
NFKB1	RELA
PAK2	AR
RELA	AR
RELA	NFKB1
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
