from	to
IL10	IL1A
IL10	NFKB1
IL10	PIK3CA
IL10	STAT1
IL1A	RELA
NFKB1	RELA
PIK3CA	NFKB1
PIK3CA	RELA
PIK3CA	SP1
RELA	NFKB1
RELA	SP1
STAT1	RELA
NFKB1	IL12B
RELA	IL12B
SP1	IL12B
STAT1	IL12B
