from	to
EDN1	SP1
EP300	EDN1
EP300	HIF1A
EP300	SP1
HIF1A	EDN1
SMAD6	CTCF
TGFB1	EDN1
TGFB1	EP300
TGFB1	SMAD6
TGFB1	THPO
THPO	HIF1A
CTCF	MIF
EP300	MIF
HIF1A	MIF
SP1	MIF
