from	to
ANGPT1	NFKB1
ANGPT1	RELA
EDN1	NFKB1
EDN1	SP1
FGF13	JUN
JUN	EDN1
JUN	SP1
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
RELA	SP1
VEGFA	ANGPT1
VEGFA	EDN1
VEGFA	FGF13
JUN	TNF
NFKB1	TNF
RELA	TNF
SP1	TNF
