from	to
EP300	TP53
MAPK14	EP300
MAPK14	HNF4A
MAPK14	STAT1
MAPK14	TP53
SDC2	STAT1
TGFB1	EP300
TGFB1	MAPK14
TGFB1	SDC2
TGFB1	TP53
TP53	EP300
EP300	CX3CL1
HNF4A	CX3CL1
STAT1	CX3CL1
TP53	CX3CL1
